id,name,username,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,retweet_ids,retweet_users,reply_users,quote_users,tweets_id,numberOfFollowers,numberOfFollowing,numberOfTweets,created_at,verified,description,location
144327967,Mahadev 🇮🇳,srisriyash1,0.0,100.0,0.0,0.0,1670313420699373570;1670310045282897921;1670303985625083907;1670343318830731264;1670331831869390849;1670329627313676288;1670324075758067714;1670324072171929601;1670324065096089603;1670351482124730369;1670296253752815617;1670303376108670977;1670327036412321792;1670319800206360581;1670328759961145344;1670332153123704832;1670320756667088899;1670291078245912576;1670276472647610373;1670310375957602304;1670301044822392832;1670302385997230080;1670276300932780032;1670340355798241280;1670340531753488384;1670340674942824449;1670340862688260097;1670340955537547264;1670341206596018176;1669943962877202432;1670084820041596928;1670068910064795650;1669912105494130689;1670031070019096578;1670136214735691776;1670090953020039170;1670263966218743808;1670158904687493120;1670252695431806978;1670246082016673792;1669932886919716864;1670053641984811009;1670061803026644992;1670091429404614656;1670227326251175936;1670261854055325696;1670056410724311041;1670151395993964544;1670003999141945349;1670049989383397376;1670151407406841856;1670014916722561024;1670144547475664897;1670184773602385920;1669980699804291077;1670075042263347200;1670119042420711424;1669994577233862656;1669973679663644672;1669934872046235648;1669982238367428608;1670076270422683650;1670075762639245312;1670166926843060227;1670045864767660032;1669969112435683328;1669942894294183937;1669894984429105152;1669905639852896256;1669872838692704257;1670083925144633346;1669910235354632193;1670106981338603522;1669985733522644994;1670103293010366468;1669898791531708420;1669929721256345600;1670020965156425731;1669937640668557314;1669912994787250176;1670032743223406593;1669972221010255872;1669947373009928193;1670009560684433408;1670100417467023360;1670010113971879936;1670070585752432641;1670146202900512773;1670117683533340672;1670018371507855360;1669959661238501377;1669903353336451072;1670012977502900224;1670056340629360640;1669975012588261376;1669933530221285378;1670098011660197888;1670125215119196161;1670070486896902144;1669717784866222080,1444684244156968965;1109163883082637312;1109163883082637312;1444684244156968965;1068155700168126464;859363899291742210;859363899291742210;859363899291742210;859363899291742210;1068155700168126464;852579395315171328;1068155700168126464;859363899291742210;147994804;147994804;75246346;61121030;1422052101396389888;1090084079964348419;392608775;147994804;392608775;18839785;18839785;18839785;18839785;18839785;18839785;18839785;1352832462;2436879248;19985444;77466673;2354589132;1244664595991625728;797673785268715521;797673785268715521;1394953846212890629;797673785268715521;1269723970405875712;74980737;1393027164316966915;285655507;74980737;74980737;392608775;798912416344117248;798912416344117248;798912416344117248;77466673;103805033;118354791;19985444;105207637;74980737;129057534;1302572815267368960;3911405836;1019578351;207809313;95588504;17775942;3582554773;74980737;824922110;118354791;1470356385388924930;77466673;2679140070;1522159868789940224;19985444;74980737;1109163883082637312;2451476942;102293713;77466673;1229409219566112768;74980737;355989081;381630294;3290454356;614186125;1109163883082637312;1090084079964348419;1352832462;614186125;1199243479714390021;1109163883082637312;122883428;1206794972885737472;1109163883082637312;95588504;1422052101396389888;61458407;1580061516157501440;1109163883082637312;1430724718676434950;1090084079964348419;141633175;800901179442155520,,,1670354805527568386;1670354747994300416;1670354512521965569;1670354403100971008;1670353906545618945;1670353860890615809;1670353811074871299;1670353792640974848;1670353774974476290;1670353745136295938;1670353688131510273;1670353618786983936;1670353528932429825;1670353460280139777;1670353405364011008;1670351848312635392;1670351567575298051;1670351404576194561;1670350864869990406;1670350737967046656;1670350699220066305;1670350205009494021;1670350134448619521;1670350052483555329;1670349994254016512;1670349908191084544;1670349877119795200;1670349835696840704;1670349812787470338;1670266987304349696;1670266834325471232;1670266665794191362;1670266619233181697;1670266554859102213;1670266356334206977;1670266201526681601;1670265489963077633;1670265206025379840;1670264832833011713;1670264752579248130;1670264712351690752;1670263742330748928;1670263594036895744;1670263460511248384;1670263375291375617;1670263253870542849;1670256020449361923;1670255894460784640;1670254992567959555;1670254879883907072;1670254824040931328;1670254728314343424;1670254465272758272;1670254110585548801;1670219404867452929;1670219335070105601;1670177247670546435;1670176526950604802;1670176200478605315;1670174584706936833;1670174226391728128;1670173769040633856;1670173699318722561;1670173495416836098;1670173408280170497;1670173310385045511;1670173159180337154;1670173143929876480;1670172633990660097;1670171926801571840;1670171787932446721;1670171756206645253;1670171700959272961;1670171628506849280;1670170842309750784;1670170668183191553;1670152219239301122;1670152174943326208;1670152067812302854;1670151998115643393;1670151898744213505;1670151855018590208;1670151807585099778;1670151759010975745;1670151408610426892;1670150918598193154;1670150827158261761;1670150758660964358;1670145746174091264;1670134710763151361;1670134371917914112;1670133862402252800;1670133809034018816;1670133576820563969;1670133407626428418;1670133163216044034;1670133062858883072;1670132653343776769;1670131211392503810;1670130792750514179,320.0,22.0,294430.0,2010-05-16T00:24:25.000Z,False,"FCA. AOL Volunteer.Guruji Sri Sri Ravishankar ji.A seeker of truth.Satya and Moksha.
RTs & Favorites not endorsement.","Mumbai, India"
1592840186073088001,Saffronisation भगवा लहर,KeshriRajesh80,2.0,85.0,0.0,0.0,1669973679663644672;1670022361004019712;1670136392939347968;1669648045225680898;1670114327460737025;1669273242526253059;1669718592265535488;1669724806944817153;1669733030855073792;1669627801023160320;1669564908357431297;1669705141187121152;1669919996011741185;1669984356943958016;1669776969679147008;1669927159845261316;1669872016168714240;1669906713737334784;1669573749153357825;1669909405528145923;1669928528761221121;1669689421002842112;1669723943819960328;1669902568531845120;1668592168548847617;1669886817213218817;1669707156575354883;1669922938643161088;1669923315358785539;1669916580493529089;1669879686053216256;1669702667139178496;1669386424385413120;1669306935534026756;1669356878596567042;1669377164205232128;1669338373767720960;1669332905552908288;1669336476746907649;1669403689562558466;1669336024172953600;1669399633985150977;1669335106316804097;1669376592429322242;1669141081513160706;1669570795981664256;1669325813576269825;1669400726597177347;1669378138634342401;1669152814583656449;1669323715803516928;1669319975310376962;1669186144079081473;1669584010497097728;1669537654571151361;1668978424382095361;1669601450950012929;1669297202609684480;1669359755985563657;1669050196737810432;1669532836217618433;1669586659791503360;1669027646347579396;1668709853240655872;1668707914444337153;1668668653699747840;1668662278550601728;1668655776280481792;1668993634572681219;1668878464026578944;1668648135638532096;1668998977998528515;1669265082214391808;1669323038045749251;1668991966313422849;1668644175032754177;1668923937248485378;1668845449363718144;1668867672908648450;1668843604226486272;1668981911681744896;1668988518578765826;1668636334150549508;1668638103303757825;1668630705910464514,1019578351;1497459791694004224;1318804400454787072;368205893;19985444;979780672750542849;355989081;85462891;1444684244156968965;31656892;148735394;1112295704448417793;1572148843336339457;879440788987490305;1338996705652576259;1178620562668568576;1233008184790409218;381630294;1541448913760071680;824922110;381630294;2289824455;277959840;1430724718676434950;1019578351;1351924795;193783616;1552514699694321665;1552514699694321665;774253195;1507208948478537730;3311021274;1465206535;1553355438162591744;1452185805217218567;985274702;1271490728359845888;1572213917228892160;1249174102318833664;95588504;1576152537903661056;1137510287945244672;1051107510239801344;1469336259210342400;1516616748837249026;3099130165;1664567478;614186125;1097897763445108738;1572148843336339457;591666920;1347766542117662720;42606652;1126836959588958213;147994804;381630294;74980737;824922110;1722800118;1104478427770281984;1572148843336339457;1263565643611324424;395410977;1081388396394807296;2289824455;918243550944305152;1315162751665283072;1480078251003453440;824922110;1283340300274896897;1293181929919901701;2373333760;440577060;85853798;1452185805217218567;4456498874;101779040;1431298518061174788;1123762077842268160;104805411;19985444;2289824455;1229885514;1229885514;1229885514,,,1670154430354948097;1670154258891825152;1670153926254166016;1670153645521014784;1670153386426265602;1670153237100625920;1670152962977730566;1670049119728205824;1670006609706385408;1670006529469341701;1670006447357444098;1670006397474607104;1670006365178449920;1670006022466048000;1670005643552653312;1670005082652577792;1670004203597725699;1670004086962532355;1670004027382464512;1670003944196825094;1670003816153100288;1670003340133138432;1669993416070135808;1669993195537862656;1669992858533896192;1669992741005320193;1669974882246086656;1669968986052898816;1669934815750258688;1669934449960816642;1669932938140749826;1669932897506316289;1669932802517901312;1669932631205744641;1669932119395815424;1669932017356800001;1669931842588545025;1669758743133982720;1669758702382112768;1669758680601100288;1669758590742302722;1669758433829199872;1669743864742293504;1669743782185824256;1669742054572961794;1669741586622857216;1669735519964758016;1669735362959409152;1669734473196503040;1669673633919438848;1669672280941805568;1669671858902540290;1669613985631727616;1669613790726602753;1669613649462444035;1669613618307170304;1669613257412456448;1669613014079918080;1669612957666541569;1669612864406192129;1669612282731700225;1669611918351548416;1669611481191841792;1669611087891947521;1669610383991267328;1669609567070846976;1669608972964462592;1669488070255865857;1669487999695097858;1669487933324419072;1669487784183361536;1669487742617817090;1669487688746176512;1669487654143160321;1669487396562550784;1669486792570183681;1669486085544759296;1669486036140056576;1669485961737310208;1669485878882992129;1669485829679636480;1669485777053712384;1669485688134434818;1669485624414572545;1669485390967996421;1669485158121218048;1669484207775842304,466.0,1272.0,9125.0,2022-11-16T11:21:46.000Z,False,,
1283114597298429952,Wow,Wow46534890,0.0,88.0,1.0,0.0,1669996574964092928;1669980121237983234;1669984120435519489;1669996649349799939;1669998465403977728;1669974473334992896;1669976294363213831;1669981612275286016;1670004699167358978;1670030037826043919;1669969987128401921;1669976072715395072;1669723751271878664;1669704895598039043;1670012977502900224;1670025531621015552;1670053765649666048;1669986644387315712;1669999331804434434;1669973739071746049;1669905326844571648;1669717078490894336;1669664152024141828;1669675901234171904;1669743692675170304;1669724332971671552;1669599286949187587;1666846386279546880;1669362212128051201;1669277624152244224;1669727538057232387;1669698752876285953;1669697703977140227;1669699855353266176;1669726337895129088;1669731581379117058;1669387174402482178;1669703875627204609;1669621509323890688;1669743344938020864;1669760955482529792;1669527743942344706;1669686260422651905;1669681093954478082;1669724170631155714;1669604955647545347;1669713876781350912;1669700290617176065;1669724942970265602;1669729844798844934;1669742944608489472;1669771367380811777;1669709036672151552;1669745231192014849;1669543936417988608;1669630562833952768;1669230343193522176;1669642486111932417;1669749460145176576;1667064768400859137;1669660034400407553;1669766641595600896;1669696307701719044;1669714006024781831;1669705988356845571;1669573749153357825;1669393453502042112;1669680254674440197;1669615483702870017;1669677988252622849;1669512406379249674;1669660010786299905;1669698679564042240;1669423560094371842;1669670651228225537;1669270005010288640;1669270006994173956;1669316960751079425;1669332926528643075;1669335813312659456;1669341869862719488;1669235697620852736;1669122040710701059;1669227674542174210;1669277646793080832;1668999900799942657;1669177947385925632;1669213407290195969,1184757165828927488;2539191944;755672251832217602;1363062969450393601;965460035890429952;815590034;1244747030087503872;1446935759726907394;122883428;1318136451112988673;1109163883082637312;1501772314722983936;715043217419411457;3036572947;1422052101396389888;1501772314722983936;1501772314722983936;443402018;979780672750542849;1422052101396389888;1188891492883918848;1119430820;1184757165828927488;1102881990703898624;207809313;1554886449530408960;1302572815267368960;1269723970405875712;1638172849587494916;1357739708579602432;4483490474;1302572815267368960;4483490474;1302572815267368960;1302572815267368960;1302572815267368960;140858122;74980737;122384497;140858122;140858122;1441683373840224264;64643056;64643056;1409913706478112770;776460131722756100;148735394;1653356647656587264;1377971746578436104;97895996;584850412;2572176389;205694126;1346766691842179072;524999584;524999584;1572875838869102592;1421162253143789570;1577672631238930434;766847781994631168;1473975295531094020;1464267729687523338;1534356721124134918;1432158753655193602;779641082531282944;1541448913760071680;1441683373840224264;1271074744016629761;1510780961281409025;629698642;1498697025994432518;855483824351924224;1302572815267368960;1184757165828927488;1501772314722983936;1283250967408865281;1283250967408865281;1233024414758899713;1515651214200823814;1328772187;715043217419411457;1446231057259433988;1492007194388279333;1043089489;1357739708579602432;2289824455;1441683373840224264;207809313,1432158753655193602,,1670150706215669760;1670132187247812611;1670066510944174080;1670065249884737538;1670065121081843715;1670065053868109830;1670065007231639552;1670064925434339329;1670064808606191616;1670063483990450176;1670063341241528321;1670063250741014530;1670062540066521095;1670062473582645252;1670062082405048320;1670061608591319040;1670061553507512325;1670061304252628995;1670061092884840451;1670059570755178496;1670059544406536193;1670059356958908417;1670058606861901825;1670058279211503619;1670057920917282818;1670057760464191488;1670057697641906176;1669796969915768832;1669796752713715712;1669796455383728128;1669796206921547778;1669796060414509056;1669796019868147712;1669796004785442817;1669795987467165696;1669795977832841217;1669794805466169344;1669794628156133376;1669794593527980033;1669794283103350785;1669794119953313792;1669793908342259712;1669793630868082689;1669793592142073856;1669793143561277440;1669793048958738432;1669780780934103042;1669780391086157824;1669780266716647424;1669779803027968000;1669779657133277184;1669779447640358912;1669778686231601152;1669778625124769792;1669778133158076416;1669777249380503553;1669777233744113664;1669777215201120257;1669777196905533440;1669777165414731777;1669777138357239808;1669776322225405953;1669775449273270272;1669774956874600449;1669774569727754242;1669774515365376000;1669773904288825344;1669773834554331136;1669773403493122048;1669710205377220609;1669710095809384448;1669710022019026945;1669709930755145728;1669709650118459395;1669709609584705536;1669708299078627331;1669468779833876480;1669468729896476675;1669467286066061313;1669466545876267008;1669466131957174274;1669466012025245696;1669465129497538561;1669464636704579584;1669321514183970818;1669321500657356800;1669321144481251328;1669320846245236736;1669320272686764033,15.0,58.0,6179.0,2020-07-14T19:02:28.000Z,False,,
469708958,Susheel Raina,raina151986,0.0,38.0,0.0,0.0,1670311630591213569;1670049144063533056;1670277781459185665;1670341852724367360;1670301316038668288;1670332153123704832;1670093666977820672;1670348026093633537;1670268982694215681;1670007750007603205;1669903353336451072;1669692300237103105;1669622069657747459;1669697209905061888;1669574051097116672;1669703875627204609;1669397658296012802;1669727601919926274;1669723580853022720;1669765046757621760;1669668786486808578;1669727089518583808;1669761973679194112;1669760955482529792;1669750970384023552;1669629875546914817;1669714321880883200;1669678609748078597;1669215447990902784;1669346034940776456;1669268478216507392;1669531210379567104;1669294984854671361;1669198608212832256;1669188011416797184;1669412372870762496;1669222260119572480;1669337942374973441,1302572815267368960;148735394;750231491875966977;1302572815267368960;758859344561569792;75246346;1244664595991625728;817976607398731776;1379042631502622727;776460131722756100;95588504;1244664595991625728;2152550364;2498279960;1207319488313487361;74980737;97895996;355989081;1244664595991625728;95588504;355989081;392608775;1441683373840224264;140858122;1441683373840224264;99642673;1430724718676434950;1344897174;817976607398731776;1109163883082637312;1422052101396389888;1373653659205185538;73353129;614186125;2539191944;148735394;140858122;4789453135,,,1670371586665500672;1670367299109556224;1670366780802617344;1670363942521298948;1670363678166904832;1670363622730764288;1670363539331256321;1670363404744396800;1670363032155979776;1670055009134997508;1670054853278855168;1669880682624225282;1669880335079976973;1669879340325273606;1669877859631132673;1669877347976355840;1669877308021420032;1669877121081307136;1669874636618895360;1669873048680534016;1669873011892326401;1669872963838160897;1669872878303739910;1669780282063601664;1669780193639272448;1669780170587373568;1669780131647479808;1669780047849463813;1669565708647436288;1669565515667509251;1669565442648834048;1669565355029852161;1669565105863000065;1669564772373901313;1669564516944998401;1669564337634295808;1669564257099464704;1669564158910828544,95.0,457.0,27322.0,2012-01-20T22:11:21.000Z,False,Lets make india great again!,New Delhi
1418845918892285954,charanSingh63,rcsingh_63,,,,,,,,,,46.0,148.0,34437.0,2021-07-24T08:10:15.000Z,False,"Vulnerable narcissist!
Cynophilist🐶
agathokakological☯️",
1625030487189377025,सनातनी,threadreader511,4.0,91.0,5.0,0.0,1669972430620856320;1670026260515266560;1670070269216702464;1670107817238495232;1669289490584854528;1669591739190112256;1670041664457695232;1669984386035617794;1669917037509099521;1669941238446059521;1669686820165279744;1669581345302122496;1669709176644460545;1669693164767313922;1669714321880883200;1669704267718881280;1669717071071162368;1669740366059417600;1669761191080591377;1669927468642467840;1669928420208422912;1669681687502921729;1669697209905061888;1669774053924634630;1669774340462723073;1669895136392937472;1669900079740624896;1669907585191800832;1669909338696056834;1669900964122468352;1669763568915587072;1669914334439538690;1669912436424548352;1651822134979854338;1669915143516606464;1669915647344795648;1669917787438092288;1669532749525286912;1669516107177238528;1669547114475687937;1669548033611276289;1669549952308244480;1669555400067387392;1669572314323890176;1669574271570411523;1669578047559802881;1669588616174006272;1669594692051148801;1669601450950012929;1669608351016144897;1669610762116169728;1669608955717496833;1669620828483272706;1669625861535055872;1669630912768909312;1669625913963851776;1669642018824257537;1669645487723405312;1669652543125999616;1669652620175351808;1669658577277952000;1669662187508445184;1669668645788876802;1669673676902486017;1669679059507314689;1669682707490656256;1669595261725990912;1669685104225005570;1669239866415288321;1669688776602583043;1543326650662027264;1528171387936034817;1644968649327779841;1648551786121134080;1660105823002202112;1663251416826236928;1537978988811157504;1536565306734542853;1669181251901886464;1669203826283278338;1668922460388073472;1668973267821137920;1668992913278156807;1668999867350528003;1669010921451311104;1669015510208643072;1669019610669252608;1669020718598885376;1669037064292290560;1669033295643017216;1669034667390173184,122883428;1016372759495151616;148735394;1515651214200823814;727542985684983808;147994804;392608775;1352832462;2959553484;1269723970405875712;1090084079964348419;935420493212954624;1516628773214441476;1269723970405875712;1430724718676434950;1097897763445108738;1109163883082637312;74980737;1269723970405875712;74980737;1109163883082637312;1470356385388924930;2498279960;1269723970405875712;74980737;74980737;1269723970405875712;1430724718676434950;1109163883082637312;1298350543;1298350543;1298350543;1269723970405875712;1269723970405875712;74980737;1109163883082637312;74980737;74980737;1270698721399865345;1269723970405875712;1269723970405875712;1430724718676434950;74980737;1269723970405875712;74980737;74980737;74980737;1074560488611201025;74980737;1430724718676434950;74980737;74980737;74980737;74980737;74980737;1533745753394319360;1074560488611201025;1430724718676434950;1269723970405875712;74980737;74980737;1269723970405875712;74980737;74980737;1430724718676434950;1074560488611201025;1574310495984635904;1373653659205185538;1269723970405875712;74980737;1524407286910930944;1524407286910930944;1524407286910930944;1524407286910930944;1457187637182205953;1470356385388924930;40417097;40417097;2160796592;1407577774060015618;1352832462;1090084079964348419;1352832462;1352832462;1352832462;2455275793;1344897174;1352832462;1090084079964348419;148735394;1216397098423181312,74980737;1352832462;1344897174;1352832462;148735394,,1670112450698702850;1670110788395360260;1670110372307828741;1670108322991849473;1670107948847362048;1670107743460687874;1670107430808883200;1670106653633712129;1669947580539899911;1669946182070829057;1669945976617078790;1669941699316187137;1669941673080811520;1669941270364688384;1669940554472525824;1669940336066723840;1669940175361945600;1669937512675176453;1669936593615065089;1669936413109026816;1669936192387944448;1669935383461916672;1669934506936238088;1669933815417159682;1669933804486791170;1669930441670021122;1669929983027073024;1669928826477096962;1669928430706769922;1669926773474357248;1669926591261216769;1669926333735116800;1669925187930955777;1669924625537716226;1669923924824711169;1669923347470368768;1669922930153889792;1669922640247791616;1669922336668266498;1669922087870554113;1669921867044622336;1669708977788289024;1669708709222825984;1669708479823740928;1669707690925494278;1669707649796153351;1669707521358196738;1669706676654714880;1669706563425296384;1669706192023855106;1669705568377008128;1669705434192822273;1669705282216427521;1669705069414195207;1669704978729172993;1669704735715368965;1669703299317260288;1669703207726252034;1669703097671913472;1669703027501199361;1669702333582942208;1669702275311489024;1669701910239264768;1669701883626401793;1669701277327192065;1669701039967342592;1669700744570900480;1669697749292552192;1669697523240562689;1669697095656443904;1669696218887516160;1669695073326620672;1669694954556526593;1669690400259584000;1669690269527322624;1669376704471781377;1669352147832688640;1669347685479100416;1669345766882832388;1669336179232374787;1669332502736150530;1669331753306316801;1669331406030503936;1669331252502216708;1669325972603297792;1669306902680076289;1669306699608621056;1669306466019459072;1669306274457198593;1669306146052800513;1669306119528022017;1669306011545645064;1669305933523226624;1669305839692427266;1669305796663070720;1669305759342137344;1669305451165679616;1669305293937991680;1669304274252369920;1669303534762999809,13.0,21.0,4751.0,2023-02-13T07:14:30.000Z,False,,भारत
263572300,Girish Matta 🇦🇺 🇮🇳,GirishSwamy1,,,,,,,,,,152.0,1011.0,66315.0,2011-03-10T09:07:14.000Z,False,Proud sanghi!,"Sydney, New South Wales"
1418132502963576837,she jin ping pog,PogShe,0.0,14.0,0.0,0.0,1670026017820508161;1670131807252086785;1670119042420711424;1669775526033240065;1669690593222746115;1669666986954231809;1669651709034127360;1669650935528980480;1669709496757923840;1669728517209362432;1669735768531812354;1669705584197931009;1669803128668192771;1669757697720451072,461841349;147108497;1302572815267368960;75328487;1429400314281484290;1382194011360829440;1377971746578436104;1593490254753062912;1488839005428805632;547511483;1258195667924680705;309152096;309152096;1084769827271598080,,,1670263023733477376;1670262878258212864;1670261786401198082;1669808281232248833;1669808228174282753;1669808105096622080;1669807305398050816;1669806483067011072;1669805572101931008;1669804626357682182;1669803965352120320;1669803754185719808;1669803705024286720;1669803347245957124,75.0,188.0,8860.0,2021-07-22T08:57:21.000Z,False,कोरोना चाइना का वायरस है,
2425309910,Dilip V,v_dilip,0.0,90.0,9.0,0.0,1669745231192014849;1669766523316219904;1669624907326693377;1669758275804594176;1669738782697070593;1669771051516174337;1669765360080531457;1669588768846643201;1669733831815962631;1669668233614598147;1669721101189128192;1669676921574260737;1669763885354881024;1669694579245985795;1669723943819960328;1669689821311422466;1669723525647847424;1669635280364777472;1669725439768801282;1669768782167035904;1669680630559559680;1669674341150384129;1669693276428058626;1669664906134822913;1669640004828823552;1669767640578134018;1662848788019712000;1669702205753159680;1669635114459103232;1669573806887948288;1669616053763321857;1669629685968556035;1669597160462225408;1669595755164860416;1669638343561207808;1669639077157797890;1669591739190112256;1643883643084091392;1669621872517054464;1669594303486902273;1668497790039896065;1669177947385925632;1669562280772763648;1668635195342491650;1668994680455942145;1669569116670394369;1669569965924691968;1669550005718482944;1669567543747706880;1669358456414019588;1669561893491740672;1669309903348056065;1669494883818811392;1669496069829582848;1669495650243969025;1669495567972720641;1669273121013248001;1669393498628567040;1669553520176148480;1669556642382495745;1666099851879387136;1666281887248322562;1666043440034115586;1669311179750252546;1669165784135000065;1669367242335866880;1666691539433836544;1669413112162979840;1669231774910787584;1668811960039911424;1669409736108781571;1669410151382786048;1669408671342952448;1669347731817779211;1669371622770479111;1669329507608834048;1669331904397717505;1669354438799278083;1669354369274503172;1669353793010675715;1668930832667639809;1669406890663739393;1669399633985150977;1669244283172560896;1669220882336866304;1668662553894096896;1668597379195604994;1668487882586329088;1669272134122893312;1668323562967699456,1346766691842179072;1062742964;834727562337202176;1642437175412408320;191751052;1643990142;144433521;758859344561569792;2481459637;1081788362883657733;1247286696292388865;2841360788;841159901439225856;841940881791950852;277959840;1570200648565796865;473761089;1530042343059243009;1559873542015295488;1370627278330232833;1603345448487768064;1590235276726923264;841940881791950852;1168587085365727232;1576404707605905409;1290526532738326528;451252030;1573947736038461440;4519129517;1259690638477574144;495144741;1569778546574491649;1244466976019210243;1524644672382988289;222030158;1557770141018259456;147994804;1344897174;833209237270626305;833209237270626305;977620803171762176;1441683373840224264;1443499121768210442;977620803171762176;2953042677;1395928946684825601;1522608039496323073;1492536630380400641;1576150974099783681;2296649940;148735394;1642437175412408320;2721371792;2721371792;2721371792;2721371792;2289824455;1646162124723351555;1558873922522664960;1625445471501324290;228938310;287752757;591666920;1650442907617492995;386137123;1158002144294793216;1536410340699013120;927426236137201664;2385512671;3266057833;42606652;1226564659483774976;1659391215782223872;1600355879387176960;1558873922522664960;1143907536;103805033;1539581281406750720;132080181;1539581281406750720;128804515;297469663;1137510287945244672;931666310;461841349;1292168474;942058461583380480;942058461583380480;3082202000;942058461583380480,1357260044933488640;1546546497256181762;1544652909325025282;235926765;1357260044933488640;1436258168552648709;2296649940;1070981309068042240;2946896552,,1669778271909847040;1669778030447968257;1669777029968048129;1669776286661873664;1669775058238337025;1669775007894114304;1669774976562626560;1669774795507109888;1669774659355815936;1669773611580952576;1669773485747621888;1669773367384379392;1669773223649763329;1669773164187107329;1669773082385612800;1669773039188475904;1669772707297374208;1669772277960028160;1669772235878576129;1669771986464301057;1669771935155384320;1669771723892477952;1669770835723419649;1669770549382483968;1669770229482946561;1669770076663447552;1669769849986498561;1669769184409190401;1669768764307685376;1669765790797795328;1669765399326642178;1669764201710243840;1669764123985600514;1669684249547673600;1669668242166812672;1669667988092649472;1669667898934317057;1669667849487667202;1669667782110359552;1669667740238647298;1669667529067986944;1669667277393006593;1669665784149475329;1669664938464518147;1669664430504955905;1669580914962362368;1669580465815314433;1669579991460503552;1669578810214473729;1669578488763023363;1669577794425352192;1669575199283646464;1669574689931526144;1669569294567612416;1669567745095266305;1669567499334213632;1669565936863686658;1669565340903428097;1669565262977437698;1669565157226467328;1669562282123366404;1669562146848653312;1669561896146706432;1669561816480112640;1669560723016683520;1669560583816110080;1669560311211511808;1669558959508971521;1669557630870900736;1669416969504980992;1669416749442412545;1669416309208268801;1669415893603090432;1669415039558664207;1669414420882264065;1669414196503797765;1669413982632017920;1669413423241887744;1669413254089826305;1669413192802664448;1669412963487485952;1669412729101369345;1669412122739224576;1669411601232060416;1669411145093107712;1669408756013371392;1669408473984159744;1669408426122956800;1669408338122264577;1669408139308048386;1669408084903759872;1669407493242638339;1669407185028399110;1669407142934364160;1669406766155853824;1669406549280948224;1669406424949211136;1669406309324816384;1669406107662712833,1165.0,1693.0,39288.0,2014-04-03T08:55:21.000Z,False,"Follow=Follow back,
Un follow=Un Follow back, So Simple 👍
मात्र #RT कर देना; किसी के कथन- लेखन का समर्थन नहीं है।",
207159528,खुश रहना भी जरूरी है,AjitSpecial7,0.0,8.0,1.0,0.0,1669375312000319500;1668594763254353920;1669546622358032385;1669618978711535616;1669575928882790401;1669359483762671620;1669213407290195969;1669570575034093571,337065278;1455526596891213824;1441755887375241221;207809313;337065278;1344897174;207809313;31656892,3903318556,,1669651029397258241;1669650995423371266;1669639536064774146;1669636270828535809;1669633743630344201;1669633399491887104;1669633060076154880;1669616168305303557;1669615532218236931,1088.0,1161.0,26678.0,2010-10-24T17:30:38.000Z,False,"I LOVE ❤ MY INDIA,
Your willingness and determination decides your future...",Within myself
