id,name,username,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,retweet_ids,retweet_users,reply_users,quote_users,tweets_id,numberOfFollowers,numberOfFollowing,numberOfTweets,created_at,verified,description,location
144327967,Mahadev 🇮🇳,srisriyash1,0.0,100.0,0.0,0.0,1649964336440549377;1649962437238575105;1649975732125446147;1649974883231895553;1649976426794295296;1649639167536807936;1649933393348423681;1649963207598170113;1649960662846836736;1649972583910232064;1649975378533060609;1649975196554768385;1649979430826315777;1649822168090288128;1649805233449750528;1649622095616413696;1649764775969292288;1649802501489827840;1649669539532099584;1649761286681669633;1649635467955171328;1649861326120910848;1649849327333044224;1649723562436198400;1649775266787639296;1649813538062618626;1649704233992859648;1649706448899956737;1649776231246704640;1649688887810478080;1649782611798278144;1649706752802209793;1649807019296055296;1649792389450432514;1649785533386702850;1649649518856613888;1649845621770051585;1649758148826103811;1649758795793399811;1649689402271240193;1649796426530975744;1649797759585640451;1649822028869033984;1649762055531151365;1649824871537602560;1649263310817349637;1649781549267812352;1649767291750600705;1649762386830655488;1649809439476555779;1649778835301232641;1649798953817501698;1649760623436103680;1649758444394795009;1649736679123718145;1649753030978568194;1649805475511435266;1649786078260510722;1649780919979618308;1649782861375971329;1649717385358901248;1649776783322157056;1649767693539766274;1649767683720880128;1649754443733426177;1649784186134491136;1649773686336151559;1649596785487216641;1649681555067994120;1649728502198050816;1649647700999307264;1649683655504322560;1649699707663585280;1649766576374296576;1649763845471354880;1649773451966812160;1649663219534020608;1649701340187181062;1649670517824311296;1649720655124783105;1649659938208370689;1649747471403470852;1649645065109913602;1649727031603781636;1649676293687115776;1649724931876216832;1649531010395295744;1649660813802893313;1649465520029315077;1649701338308292608;1649718436468076546;1649689495959138304;1649708960729948160;1649706940216532993;1649547915755687936;1649691929939177472;1649624748614197249;1649593870169128961;1649645359495548929;1649740592442933249,4672462093;167250274;18839785;18839785;107404025;74980737;979780672750542849;177886974;177886974;177886974;18839785;18839785;177886974;1192754794009702400;1444684244156968965;797673785268715521;1444684244156968965;1056973148044709888;85462891;198030688;2436879248;1244664595991625728;1056973148044709888;1722800118;1240338908228902913;249520655;1302572815267368960;2952276812;85462891;2451476942;74980737;102293713;971629223809921024;3582554773;1068155700168126464;57141786;318673863;1068155700168126464;1347766542117662720;1302572815267368960;1068155700168126464;1487431723;852579395315171328;118354791;147994804;1324173989158158336;21551205;381630294;390677061;840157891633987585;74980737;85657578;1244664595991625728;381630294;95588504;147994804;1090084079964348419;2436879248;1422052101396389888;824922110;1213680855425486852;95588504;97217966;97217966;147994804;1352832462;18839785;258283931;817976607398731776;1673006288;723504510;337065278;1137510287945244672;1430724718676434950;1090084079964348419;18839785;386137123;4789453135;118354791;245687754;1074560488611201025;1444684244156968965;824922110;61121030;207809313;927513257946083329;954124423;1340509422582333442;74980737;1447949844;824922110;74980737;44704537;954124423;954124423;1204633082105434113;1269723970405875712;74980737;1204633082105434113;1097897763445108738,,,1649981611989934084;1649981540191948802;1649981340694061056;1649981241989513217;1649981014066823168;1649980975558930433;1649980825667092480;1649980535471497216;1649980488423972864;1649980327845146624;1649980302960279552;1649980273105199104;1649980069866090496;1649879541865754625;1649879467576250368;1649875792422117377;1649875362963128321;1649875227319443458;1649874444771287041;1649874359903723520;1649874315347673090;1649873686407569409;1649873524268433411;1649872894627831809;1649872465248636929;1649872402187268098;1649871940667031552;1649871813780930566;1649849902803873792;1649848086112468996;1649846996855844865;1649846872838635520;1649846814672125957;1649846655410139137;1649846613513318402;1649846389931663361;1649846266560405507;1649846212865019910;1649845527138140160;1649845436860055558;1649845270388121603;1649845201794478082;1649844749002473476;1649844692752773120;1649844343946072065;1649843420498673664;1649843262910332928;1649843213916680192;1649843135948660737;1649819879401304064;1649819596134789125;1649808320037781505;1649808243126857732;1649808180648591363;1649808051619209220;1649807895230382080;1649807780470050818;1649807717463212038;1649807215824449537;1649806763472875521;1649806435801243655;1649803719330988033;1649803606793629698;1649803583712313346;1649803452648701952;1649803319274086404;1649794152735940609;1649793704205471745;1649793533769809928;1649793193641144323;1649793074179059712;1649792947284594688;1649792847539757056;1649792819530280960;1649792722717343744;1649792649027543043;1649791793184088066;1649751082828984320;1649750771938779137;1649749616437481472;1649749176639541251;1649748876818104322;1649748252399378433;1649748023642054658;1649747846952898565;1649747505746255872;1649746901325979648;1649746761085329415;1649746333882884100;1649746121357422594;1649746031276335105;1649745914100162560;1649745843673522177;1649745347923550209;1649745003332214785;1649744790538297344;1649744168556568576;1649744096741797889;1649743609338494976;1649743519215505411,307.0,24.0,284282.0,2010-05-16T00:24:25.000Z,False,"FCA. AOL Volunteer.Guruji Sri Sri Ravishankar ji.A seeker of truth.Satya and Moksha.
RTs & Favorites not endorsement.","Mumbai, India"
1592840186073088001,Saffronisation भगवा लहर,KeshriRajesh80,0.0,71.0,0.0,0.0,1649438450503008257;1649362331238027264;1649361255986253825;1649322664916557825;1649590857744678913;1649306318182789122;1649305917022691328;1612429062013599744;1649225621900521472;1649610505865281536;1649429456698613764;1649615533250314240;1649324715205623808;1649609402062880768;1649608972931047424;1649601964140015616;1649855285777899522;1649606791255449600;1648927664399437824;1648942248296603649;1648601237632471040;1648956506954448897;1648943432566546434;1648953103373467649;1648711974791045125;1648947737176555525;1648872476825518081;1649050306943266819;1648880421932003328;1648901603720658945;1648753488879562752;1648679224763633664;1648910307618865158;1648622870027997184;1649260201856622592;1649087277908496384;1649039836412510213;1648688199974424576;1648995071818366976;1648866891807739904;1649049926163386371;1649084834734833665;1649057346411466752;1648737077289156610;1649065998400782337;1649058366059171840;1649066689173282816;1649058672595836928;1649069432428457987;1649283515413065731;1649210321515708416;1649057252467425288;1649054797734244364;1649071896619814913;1649089745404985344;1649093256662364160;1649255064475664385;1649077944827121664;1649154752926855169;1649149310276362240;1649116168270266368;1649112672875741184;1649099233046450176;1648953100739440642;1648889940489510912;1648847808957677573;1648709648990568449;1648689842665189376;1648719963161542656;1648676572113633280;1648405846181969929,776460131722756100;108276322;108276322;1112295704448417793;1516616748837249026;17741799;17741799;1014754587243352064;1225089376842993671;1199243479714390021;1261920060307902464;1261920060307902464;2959553484;1530042343059243009;1409494052760817667;148735394;44196397;1112295704448417793;1112295704448417793;355989081;93598286;187639131;148735394;1199243479714390021;1334795910006464512;44704537;1212643594508455938;44196397;2238854413;1206162739233583106;103538491;169029496;975681942124347393;591666920;1297388316837285889;1568140038533427202;1356281593149665281;1041325049825751040;1519606560779284481;1261920060307902464;1614234191134330881;1595280214401040385;45790846;2529323635;3224655230;1468029659472297984;148735394;1112295704448417793;1261920060307902464;906251084544360448;4310591532;1565527097518350337;31656892;148735394;4483490474;446388764;1112295704448417793;148735394;1507547688702676994;2554122372;336533359;95588504;1487870598759923713;2751436334;1112295704448417793;1609894374;1176488316214161408;1646162124723351555;1511786381470683137;824922110;1516929625997201408,,,1649987138052816896;1649986697457967108;1649986673084887042;1649986530575028225;1649986365239726081;1649986259744608256;1649986217172418564;1649986120284008448;1649985988792549377;1649985710034931714;1649985488126873600;1649985376554225664;1649985153161379842;1649985030276677632;1649984965894115328;1649984763598635011;1649984534979710976;1649635383775473665;1649618397049810944;1649618341332652032;1649618186286022658;1649617923995242497;1649617601000259585;1649617378366595077;1649617085855838208;1649616137708257280;1649616008087482374;1649615987719958528;1649615762531954695;1649615205138329602;1649615134774693893;1649614647841132544;1649613854060707840;1649613455882854403;1649612844902797317;1649609778086436866;1649609458878943234;1649609180184215552;1649608662900699137;1649608088645939200;1649607762417164288;1649480765015486464;1649480577874264064;1649480375264215040;1649480246339702784;1649480181160235008;1649479839827759104;1649479482183663616;1649479046781358080;1649412942570442753;1649412863620964356;1649412464243625985;1649383907492761600;1649383641200599040;1649325334200995841;1649325265250836482;1649325126712954882;1649267491779264512;1649266467794485249;1649266071000739841;1649266023668006914;1649265816544894977;1649264622896295936;1649264448924954624;1649264323871768576;1649264136487071744;1649264058879840257;1649081558836580352;1649081424157503490;1649081040772952067;1649080764527677441,439.0,1160.0,7676.0,2022-11-16T11:21:46.000Z,False,,
1283114597298429952,Wow,Wow46534890,0.0,55.0,0.0,0.0,1649571409323241472;1649596661734473728;1649624573711912961;1649435999116705795;1649621827285843968;1649260094729715712;1649516585571217408;1649232842642317314;1649267742678319104;1649290311519342593;1649389922745298944;1649305917022691328;1649254451423899649;1649284106558255106;1649248673631707136;1649273065422082048;1649125511589928960;1649321276882972673;1645823094353965056;1649242427423862785;1649268471522549766;1649242537293643776;1649281172504215553;1649254480683372544;1649269937834455041;1649077835884298242;1649252345761656832;1649276883769647105;1649055354796523524;1649036964954243075;1649271289172103169;1648946493552820224;1649008551833243649;1649048826576269312;1649067369648775169;1649067381883568129;1648955003779026945;1648998398903693313;1649067019361214466;1648937933079199746;1648948506453745664;1649253508196233216;1649228046589906949;1649239293263761408;1648984125683142656;1648863691557965824;1648890493483487233;1648913087645487104;1648923702720094209;1648968836941594624;1649020881405104131;1648748194925510656;1648923446393307137;1649050965092470792;1648973318291070976,3437532637;18839785;1447949844;1344897174;2253142422;1501772314722983936;105852422;1318136451112988673;1297162470511931393;1040306315342610437;817976607398731776;17741799;1119430820;1090084079964348419;4694186358;1379800658300166152;3376321847;1501772314722983936;1468846793995677696;1391401481295724553;1340055256453971969;1514864650470502404;1319566208044183552;1388673710853279744;1379800658300166152;776460131722756100;3319971199;1484194066909003777;452540168;91416107;1515651214200823814;145597068;755672251832217602;1218076646546333696;1501772314722983936;1501772314722983936;1302572815267368960;776460131722756100;1446231057259433988;1318136451112988673;1501772314722983936;3306621036;1119430820;1297162470511931393;3037063876;2152550364;897058816226844672;16404141;1515651214200823814;855300206086168576;1403664721195134979;1501772314722983936;1596040247208333312;1487431723;74980737,,,1649663523201634307;1649663496412622854;1649663083328192512;1649661745953394688;1649661485990428672;1649660830248763392;1649660554120949770;1649659492286763009;1649657406757167104;1649657079370743810;1649485420957417473;1649485331799089152;1649362414398492672;1649355701553348608;1649331900681527296;1649331698314739712;1649329299525083139;1649328819206082560;1649290625953730560;1649288403001962498;1649288340892717057;1649288294059118593;1649288175683268610;1649288087883911169;1649288042140794880;1649285274801782787;1649285196112355329;1649284945452359681;1649284131405086722;1649283790068432896;1649283550322077696;1649282983243677698;1649282167401218052;1649281854879539201;1649276435318677504;1649276428351930369;1649276246243590144;1649276220985561089;1649273166647418880;1649271288203182082;1649270749453258752;1649270398805217281;1649270096324616194;1649269651665465344;1649154540065935360;1649153925327781888;1649119195945398272;1649117467657273344;1649117345485557761;1649115926481211393;1649115222316306432;1649115058721677312;1649114287426895872;1649112739116384257;1649112077238431744,13.0,43.0,5078.0,2020-07-14T19:02:28.000Z,False,,
469708958,Susheel Raina,raina151986,0.0,78.0,0.0,0.0,1649783678564720640;1649861326120910848;1649824871537602560;1649831927539531776;1649715557544116224;1649782610321719298;1649754443733426177;1649776783322157056;1649760623436103680;1649744263247286273;1649770956490182657;1649726801776893952;1649617088015929344;1649596547737481216;1649654712130568192;1649628002093867008;1649626323063832578;1649596661734473728;1649457768674496514;1649303200888143874;1649481749897043968;1649389107221757952;1649383909057241089;1649425961073475586;1649436910232961025;1649455376323207168;1649036360102060033;1649400747510104067;1649363498110185473;1649427222753574915;1649338820062748673;1649463048120438785;1649437083969404928;1649419059337764870;1649428524183240704;1649425384268615684;1649425254517997568;1649472782248591361;1649435999116705795;1649424495407398915;1649294575461101570;1649267011233648641;1649237052331024384;1649262169283002368;1649018303937929217;1649242851828547584;1649307505204543490;1649262845690019840;1649115299071787018;1649001815218835458;1649042466967015427;1649093919127527424;1649016781447593984;1649254894233329664;1649255392344707075;1649112672875741184;1649115015969132548;1649048869974470656;1648963745866215427;1649035937912086530;1648940970149552129;1649021791439036418;1649020881405104131;1649052937577201669;1649061930177265664;1649041810616983552;1649057809974059009;1649016740398116869;1648930127567544321;1649002757293236225;1648948110008414209;1648926942316609536;1649013684361105410;1648994387815452675;1648973318291070976;1648959631882870790;1648984520497205249;1649034818179719170,101779040;1244664595991625728;147994804;712550890935332865;95588504;95588504;147994804;95588504;1244664595991625728;95588504;1379042631502622727;147994804;1269723970405875712;18839785;4789453135;16404141;147994804;18839785;871827642818977792;74980737;1430724718676434950;1060713474;1219984813194502144;1244664595991625728;1090084079964348419;140858122;1443497475394867203;73353129;381630294;44425241;1269723970405875712;1302572815267368960;776460131722756100;337065278;392608775;1447949844;74980737;85462891;1344897174;16404141;1352832462;147994804;1645316026073251840;1645316026073251840;84340600;1244664595991625728;1352832462;824922110;1269723970405875712;95588504;46062566;1441755887375241221;84340600;147994804;106081433;95588504;1352832462;84340600;614186125;1441755887375241221;1187729263669194754;283512386;1403664721195134979;1352832462;1244664595991625728;131188226;16404141;16404141;1135238859434864641;1297162470511931393;106081433;1645316026073251840;16404141;95588504;74980737;1352832462;147994804;147994804,,,1649942033052860417;1649939304368701440;1649939221048619008;1649939188899278848;1649799637434511360;1649797191261892608;1649796971790745600;1649796961099472901;1649775825510875136;1649775680178225152;1649775553543823362;1649727955285991425;1649727772116549632;1649659497991016449;1649657911747170304;1649657105459351554;1649656996722020352;1649656906485755904;1649587034468777984;1649586343000023040;1649586301916823553;1649586055983812608;1649585968062791680;1649585752521732096;1649585583197650945;1649585556140204032;1649585403899551746;1649585153503797248;1649585051162775552;1649585034863730689;1649584990571880448;1649584798455963650;1649584642402680832;1649584599952154626;1649584552426504196;1649584470390087680;1649584447782817792;1649584400240373760;1649449711345233921;1649431947314188290;1649381649170178049;1649381525555748864;1649381225918758913;1649380887753023488;1649327221352587265;1649327136359190528;1649327015697461248;1649265207565246467;1649265094444949505;1649265037880487936;1649264963649691649;1649264945651957761;1649264757160005703;1649264416146292739;1649264349997854721;1649264125023866880;1649264071194157057;1649106470963924992;1649106336498733057;1649106258023309313;1649106216042516481;1649106158190489600;1649106111579168768;1649106079215935489;1649106030507458560;1649098785640042496;1649098704597716998;1649041697009987585;1649041656929218561;1649041282147164161;1649041201033560066;1649040950226743297;1649040895864365057;1649040762976256000;1649040657871151104;1649040591383044096;1649040536601337856;1649040431961784320,92.0,443.0,25850.0,2012-01-20T22:11:21.000Z,False,Lets make india great again!,New Delhi
1418845918892285954,charanSingh63,rcsingh_63,0.0,100.0,0.0,0.0,1649641850846978048;1649603932023582726;1649853677086322688;1649671328054784000;1649730943396245505;1649623475005579264;1649625468591804417;1649374637019602945;1649767281088675840;1649639602037350401;1649604981019017217;1649771343934808064;1649835144885452800;1649836366757507074;1649835782163644416;1649839347640975362;1649828354911248388;1649845621770051585;1649840390600634374;1649855285777899522;1649827734313660416;1649487046560428032;1649640235385630720;1649681252851539969;1649563791858843648;1649711972315992064;1649827354615877632;1649622095616413696;1649760085885722627;1649705798250147840;1649804659333414919;1649496358750146560;1649809555138961408;1649611850806448129;1649702219380588544;1649647977542348800;1649702582103969792;1649816796395110400;1649564575207964672;1649822693338894339;1649824871537602560;1649824326546526209;1649822028869033984;1649688183788142593;1649806491661090816;1649596441516728320;1649806397453008897;1649818977319940097;1649819703647567874;1649643008638480384;1649805542230228994;1649490412422467584;1649804973528731648;1649754546778824705;1649799097451450369;1649813708363952128;1649805197907230721;1649621676945199105;1649803123995844610;1649805132798763015;1649807063340707840;1649805233449750528;1649803399062495232;1649817452635734017;1649818067340500997;1649721945938874369;1649734022497460225;1649745985193795589;1649691277309657088;1649742373302439937;1649471620891938816;1649747582581874694;1649474597073588224;1649776307742584832;1649743719611105281;1649793455600828416;1649758374433812480;1649684963758075910;1649801313805557763;1649772847923879938;1649662679458430977;1649775314044870656;1649685567557476353;1649773586884833281;1649775183438270473;1649741128998985733;1649635652068098050;1649775266787639296;1649634857730076672;1649800067354705920;1649800057988976641;1649798609549004805;1649797701838721025;1649797340939829248;1649666118515146755;1649392038012657668;1649773667780263938;1649741030055620609;1649715245961854977;1649776592996933636,139189823;137780376;791761225164152832;139189823;4456498874;1074560488611201025;1934388686;177886974;80512999;44704537;2878341252;53256946;66782978;102293713;148735394;791761225164152832;137780376;318673863;859363899291742210;44196397;2498279960;859363899291742210;355989081;130104041;859363899291742210;355989081;1430724718676434950;797673785268715521;859363899291742210;355989081;61121030;56039856;1116895507983544321;859363899291742210;355989081;318673863;277002126;296212447;859363899291742210;47083884;147994804;1430724718676434950;852579395315171328;277002126;859363899291742210;825243162201448448;137780376;1274690550;1352832462;292475065;1220589658901368833;825243162201448448;355989081;859363899291742210;355989081;312790865;1352832462;355989081;1352832462;859363899291742210;102293713;1444684244156968965;1430724718676434950;827049793360904192;1097897763445108738;825243162201448448;102293713;355989081;1422052101396389888;147994804;1138322180008136704;147994804;1138322180008136704;1444684244156968965;355989081;148735394;342034927;207809313;1430724718676434950;148735394;148735394;392608775;355989081;130104041;130104041;25123615;16404141;1240338908228902913;130104041;50944856;80512999;1430724718676434950;1097897763445108738;1097897763445108738;148735394;1340509422582333442;130104041;137780376;1447949844;1558267382,,,1649859518321524736;1649859033669718016;1649858995627388929;1649856595034267648;1649856570787008512;1649856522720284672;1649856427635412992;1649856378339745792;1649856341660532737;1649856298463416320;1649856275491217408;1649856232461840385;1649856049799901185;1649855790554173440;1649855777644089345;1649855752859979777;1649855729099231233;1649855719427162114;1649855697407049728;1649855642646237184;1649855635994071040;1649855614779269120;1649855596391469057;1649827713652490241;1649827686725083136;1649827667024445441;1649827658841329665;1649827359560978434;1649827310919643136;1649827298403823617;1649827182318075906;1649827001531006976;1649826485103116289;1649826431147577344;1649826385039622145;1649826262687576064;1649826249425174529;1649826234787069953;1649826211596738561;1649826154453532672;1649826138351603712;1649826122060922883;1649822371958898689;1649822274122547201;1649821852435636224;1649821834861514755;1649821779995803649;1649821719937585154;1649821447253262336;1649821404815331328;1649821394677673985;1649821257960157187;1649820996705320961;1649820975897382913;1649820944335278081;1649820859433902080;1649820709181587457;1649820619582902273;1649820496656207875;1649820087816421376;1649820076974170114;1649820065305616384;1649820034750087168;1649819966789808128;1649819930387423233;1649803209668714497;1649803163590078464;1649803116701966340;1649803059642634243;1649803030467059714;1649803020199432194;1649803002524618754;1649802826472902662;1649802740674228225;1649802704011800577;1649802654724546563;1649802638438072322;1649802568124743680;1649802419281461249;1649802321529012224;1649802290986119168;1649802259172319238;1649802238116904961;1649802229107539968;1649802203077705730;1649802166343958528;1649802154180481025;1649802005341405187;1649801982276952065;1649801963348037632;1649801950656094208;1649801829147090945;1649801777699766273;1649801753267961862;1649796583175917571;1649796566214127617;1649796519317606400;1649796509003833345;1649796479316533248;1649796214916022278,22.0,116.0,17635.0,2021-07-24T08:10:15.000Z,False,"Vulnerable narcissist!
Cynophilist🐶
agathokakological☯️",
1625030487189377025,सनातनी,threadreader511,0.0,31.0,1.0,1.0,1648946493552820224;1648013935449341952;1649285473242689537;1455579202447556611;1643892815406198785;1292135149761490945;1644936439925473281;1644991944685408256;1645460245102350336;1645650606198243329;1645655046011645955;1610296216084180994;1646005069182279680;1307312085202661377;1575475095090634754;1649360878960013313;1649049358426599425;1649049847276933121;1648663157756555264;1649088232792158211;1649096406517547008;1648958716673404929;1649040201610842113;1649108849394327553;1648968682863820801;1649103263906643971;1648887879479996417;1649109017724358656;1649101693769117697;1649058973046427648;1648902439511408642,145597068;1574460637023174656;1347766542117662720;1330031041206161408;4472065032;1150078450771755008;4472065032;4472065032;4472065032;4472065032;4472065032;4472065032;4472065032;44704537;825243162201448448;1097897763445108738;105207637;1286589460180680704;256495314;1422052101396389888;117341432;16404141;95588504;1515651214200823814;2455275793;102293713;3689294732;702034495789203456;797720168713441280;4672462093;1516929625997201408,4472065032,1347766542117662720,1649837115562393601;1649820154937888771;1649733219867299840;1649732951746428929;1649664505738334208;1649579918853013504;1649575641015291910;1649575309380042752;1649574061272616962;1649573897816408065;1649573876630970373;1649571158671626240;1649570928714711041;1649568810993848321;1649563836658098179;1649560908669263872;1649560427314167808;1649521943765487616;1649147956879331328;1649147639383064577;1649147283756421121;1649146884127350784;1649146805886808064;1649146516555329536;1649145397011693568;1649145127284379648;1649144688656654337;1649144505776611329;1649144430157524993;1649142887240851457;1649141744100061184;1649141374829334528;1649139565985427457,13.0,23.0,2309.0,2023-02-13T07:14:30.000Z,False,,भारत
263572300,Girish Matta 🇦🇺 🇮🇳,GirishSwamy1,0.0,13.0,0.0,0.0,1649836026679148544;1649384831820898307;1649421750684319749;1649365253703061506;1648959556859621376;1649647201461886976;1649380976764526594;1649196201689092096;1649412610314457092;1649187854244007936;1649410701654474758;1649601774813167617;1649466021068300288,2465954575;1430724718676434950;1352832462;67173491;1468116165159391232;355989081;1273748948;18636235;16404141;1441755887375241221;50944856;44704537;1352832462,,,1649918700471095297;1649663348806672385;1649661562620383234;1649660657783148546;1649660537352122368;1649660386730446850;1649660007959625730;1649659911880740864;1649659726253424642;1649627487251595264;1649625182485753856;1649625036679176195;1649565180215562241,153.0,1019.0,66403.0,2011-03-10T09:07:14.000Z,False,Proud sanghi!,"Sydney, New South Wales"
1418132502963576837,she jin ping pog,PogShe,0.0,27.0,0.0,0.0,1649444549213683712;1649453026040758272;1649616921183277056;1649622004881063936;1649603052318633984;1649457726639190021;1649434420724776960;1649468632110604288;1649090675890323456;1649413044299001861;1649114254417739777;1649088159433773056;1649663160218165248;1649657422485544961;1649656763577425920;1649666690488373248;1649087403938955266;1649056360078917641;1648935302055223296;1648956801117741056;1648976470042357760;1648967679317880832;1649105669700845568;1649082920890699776;1649118012732223488;1649019549956870146;1649107515412709376,1476317509209018368;1250958233805574150;1469336259210342400;1107990662417272834;1572148843336339457;1209409960636907520;791284778221789184;1618057673345486848;1452185805217218567;19427968;1384626162;1080768217922977792;1196669747410026496;141236249;2431711603;585396944;73353129;1344897174;340814070;1269723970405875712;73353129;95588504;2911000602;1167089943581093888;147108497;44425241;1419020654,,,1649699752777486336;1649699570535002112;1649699548397441024;1649699522539569154;1649699499005321216;1649699431363801089;1649699378813345792;1649699339231727616;1649699265403580416;1649699208285528064;1649699181072891904;1649699142233649154;1649686933239635968;1649686449183416320;1649686290961661954;1649686252583780352;1649126545523621888;1649126469321498624;1649125934321246209;1649125902482300928;1649125852662337536;1649125802691424261;1649125663830581248;1649125632243281921;1649125559186919424;1649125438814556161;1649125392949850112,73.0,187.0,8700.0,2021-07-22T08:57:21.000Z,False,कोरोना चाइना का वायरस है,
2425309910,Dilip V,v_dilip,0.0,21.0,0.0,0.0,1644795588410482690;1649484104717713408;1649476293988343809;1649488171846205440;1649262619612835841;1649117440544997399;1649455376323207168;1649412919942053888;1649355794541084673;1649355781362565122;1649355765717823488;1649355738177998850;1649481186979508224;1649450110848479233;1649433180758503424;1649433368139034624;1649433280855576576;1649433423201853440;1649466021068300288;1648214251650289665;1649454824868687887,207159528;111530403;2840976242;938002728898347008;104715002;1257667870395260928;140858122;904554520839036928;1627504053759647744;1627504053759647744;1627504053759647744;1627504053759647744;152719505;1591250406927380481;1554498408101974018;1554498408101974018;1554498408101974018;1554498408101974018;1352832462;75246346;1092281482389774337,,,1649494874339811330;1649493355930476544;1649493087197229056;1649491575053996033;1649490997834027008;1649489338848395264;1649488610176139264;1649485985963720705;1649485778903502848;1649485701250174976;1649485543535960064;1649485412166148097;1649484883407020032;1649484797931323392;1649484485124329473;1649484345122656256;1649484028985376769;1649483969652744194;1649482230321016832;1649481779986956289;1649481757769744384,1145.0,1666.0,37439.0,2014-04-03T08:55:21.000Z,False,"Follow=Follow back,
Un follow=Un Follow back, So Simple 👍
मात्र #RT कर देना; किसी के कथन- लेखन का समर्थन नहीं है।",
207159528,खुश रहना भी जरूरी है,AjitSpecial7,0.0,15.0,0.0,0.0,1649773686336151559;1649666774726594562;1649639543589736450;1649755024548061185;1649329588575805440;1649020881405104131;1649256835076231168;1649031317131231233;1649304349812875264;1649300808884965383;1648993900382806016;1648755845180661760;1648995274319097858;1648927632137007104;1648973784035262465,18839785;1039425892420866050;1019578351;1108694335585837056;381630294;1403664721195134979;814237758956904449;18839785;207809313;207809313;1324334436;1068155700168126464;1403313656146776065;1627504053759647744;1006201494230556674,,,1649774690481864704;1649774095658110976;1649774091824398337;1649755208875151361;1649384241350991872;1649365765198315520;1649360577859563521;1649359055016820736;1649305042552520704;1649304960025382912;1649249828902428680;1649249658194239489;1649115763465416704;1649025440823267328;1649025331121254400,1063.0,1152.0,24073.0,2010-10-24T17:30:38.000Z,False,"I LOVE ❤ MY INDIA,
Your willingness and determination decides your future...",Within myself
